Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
1,16.3626995,15.7472,513.3909912,31.5883999,2.1849301,29.4034996,13.5890999,16.7474003,22.4265995,9.9507103,196.3309937,26.2644997,8.4214897,35.1716995,69.2416992,30.0723,38.0455017,66.4854965,201.0209961,1601.76001,168,912,1588,47.12
2,15.1160002,16.3773994,550.8779907,30.8547001,-0.458942,31.3136997,19.0468006,9.9620705,21.6742001,8.1745596,202.4360046,34.3078003,9.3863602,41.0864983,81.3511963,31.0557995,60.9627991,34.3492012,194.7519989,1590.540039,124,1299,1260,19.04
3,14.5703001,15.9467001,533.8560181,29.8684998,-0.96724,30.8358002,19.4694004,7.9683099,20.9032001,7.7644801,237.6300049,42.4441986,8.9524803,50.7821007,101.3079987,29.1921005,81.1445999,29.3325996,206.1459961,1643.890015,113,1109,1400,32.42
4,15.0292997,16.0072994,524.3270264,30.2618008,-0.454455,30.7161999,19.6469994,8.52738,21.2271996,8.3028898,268.8080139,44.5413017,9.3491697,51.2272987,113.8349991,31.3698006,95.1632004,31.5123997,246.6360016,1611.51001,150,1037,1046,18.74
5,14.0011997,15.8292999,532.8530273,29.0359993,-1.42444,30.4603996,19.6919003,7.9899802,20.2176991,7.04038,340.9190063,55.4277,12.2128,49.7812996,144.1260071,42.5558014,121.7580032,43.3223,300.776001,1536.939941,196,1115,1971,32.88
6,14.4295998,15.6671,485.6629944,28.7964993,-0.25705,29.0534992,19.7663994,8.3963499,20.0991001,8.0977497,400.5020142,63.5433998,13.0661001,52.5821991,171.8619995,45.9544983,153.0679932,46.2831001,359.5939941,1478.51001,329,1220,1760,26.92
7,17.0888004,16.9449005,541.789978,32.9203987,1.6447901,31.2756004,20.3941002,14.1365004,23.4843998,10.2571001,174.2929993,25.8057995,8.6384296,33.2018013,64.5702972,29.5475006,43.7458992,37.5950012,182.5630035,1707.98999,128,1063,1124,12.09
8,16.9552994,16.6396008,572.9719849,32.843399,0.799851,32.043499,21.5669003,11.2306004,23.7469997,9.7227201,190.3820038,35.2809982,6.9173598,52.9953003,84.7809982,21.8843002,64.685997,23.7644997,187.7769928,1700.880005,117,1182,582,7.94
9,16.2215004,16.5438004,574.3889771,32.0505981,-0.28619,32.3367996,21.6847992,9.7581196,22.9729996,8.8618803,225.8430023,43.2583008,6.28719,60.2408981,104.6920013,22.0806007,82.9648972,22.6383991,226.701004,1629.479981,140,1353,556,7.13
10,15.9477997,16.593399,583.7689819,31.8866997,-1.1174001,33.0041008,20.7005005,8.5288401,22.7327995,8.3423004,257.697998,48.3429985,6.60744,61.3135986,120.6139984,25.2686005,95.9751968,25.3698006,259.9949951,1610.839966,168,1291,725,6.98
11,15.2482996,16.3243999,602.4190063,31.0711002,-1.9766999,33.0477982,21.3437996,7.3905501,22.1144009,7.1715798,318.7999878,57.9586983,8.8718996,59.2806015,147.1759949,31.9668999,117.5790024,32.0784988,328.0910034,1524.75,221,1466,1183,9.72
12,14.8465996,16.3470001,625.5209961,30.7621002,-3.1810601,33.9431992,21.1851997,6.2189698,21.7252007,6.2046199,371.5849915,64.9627991,10.2707005,58.5166016,171.0930023,35.0206985,142.1049957,35.0206985,377.5830078,1506.109985,282,1427,1244,12.76
13,15.0011997,16.1352997,552.7750244,30.2660999,-1.36624,31.6324005,20.6636009,7.7453899,21.3278008,7.7453899,458.8179932,77.3367996,12.2623997,57.4730988,209.2169952,45.2252007,181.5740051,45.2252007,463.4400024,1445.609985,382,1537,1059,12.05
14,14.3800001,15.8844995,525.5949707,28.8349991,-1.91152,30.7465992,19.7765007,7.6875901,20.2537003,7.3428898,561.3930054,96.4483032,14.4710999,56.2742004,247.3619995,53.4318008,227.6920013,53.8306007,534.4370117,1362.579956,534,1612,1612,16.03
15,18.2539005,17.4978008,557.3120117,34.3768005,2.0738299,32.3030014,23.5321007,11.9976997,24.8024998,11.1680002,170.6959991,29.3904991,5.1405001,50.8540001,74.1177979,18.4463005,58.2024994,19.7148991,158.3860016,1818.849976,68,950,218,4.11
16,18.7696991,17.1063995,587.5040283,34.8208008,1.85093,32.9698982,25.1039009,12.0854998,25.6924992,11.2761002,180.2929993,33.7747993,4.5,62.7893982,87.7934036,15.7292995,71.3119965,16.3017006,180.848999,1817,87,975,592,8.15
17,18.2914009,16.9094009,595.2410278,34.2097015,1.08102,33.1287003,24.6681004,12.0504999,25.2490997,10.6062002,228.5500031,43.1136017,4.85744,66.6464005,114,18.4256001,94.8554001,19.3883991,215.6710052,1754.479981,120,1073,692,8.63
18,18.1378994,16.5410995,593.1019897,33.8961983,1.08532,32.8107986,24.2073994,12.0213003,25.0319996,10.4439001,262.5230103,50.9255981,5.7644601,68.3803024,130.1959991,20.6198006,107.3990021,21.5207005,247.2799988,1706.150024,130,1113,619,6.03
19,17.4934998,16.4165001,596.7269897,33.2481003,0.215612,33.0325012,23.6331997,9.9124498,24.3696003,9.6694002,322.0209961,60.7478981,7.2375998,65.4757996,155.2089996,27.0186005,130.7400055,27.0825996,306.7019958,1653.599976,174,1263,663,9.29
20,17.1256008,15.8858004,578.7990112,32.3558006,0.49429,31.8614998,22.9720993,9.6089802,23.7521,9.47824,390.5969849,69.4401016,9.2210703,61.9015999,183.3619995,32.6755981,159.2910004,32.714901,357.1040039,1580.390015,251,1352,681,7.92
21,15.4062004,16.6201,566.0059814,30.6137009,-2.0820999,32.6958008,21.0314007,7.9037399,21.7457008,7.9021301,449.4630127,77.8616028,9.59091,61.8101997,211.0140076,34.9421997,186.7519989,34.9421997,420.6109924,1508.359985,331,1429,764,7.16
22,14.9881001,16.3922005,534.434021,29.4300995,-2.00809,31.4382,20.3342991,8.16014,20.9727001,7.90694,583.1430054,101.2559967,10.4298,61.3751984,264.7090149,42.035099,247.0039978,43.9958992,540.2600098,1434.880005,452,1580,1485,13.35
23,12.2921,13.2095003,412.9549866,23.8348007,-1.2426,25.0774002,16.8736992,6.96387,16.9543991,6.8354001,696.4860229,111.0910034,12.0372,63.9000015,306.0270081,41.9379997,305.4899902,47.7872009,648.8359985,1287.550049,597,2011,1961,20.66
24,19.4267006,16.7273998,542.6939697,34.6719017,3.93753,30.7343006,25.2252007,13.1777,25.7299995,12.5024004,150.9299927,28.1404991,2.8801701,64.2441025,72.6838989,13.1135998,57.0021019,13.5825996,171.6889954,1813.089966,107,934,928,13.22
25,19.2308006,17.2488003,563.9379883,35.0199013,2.7722199,32.2476997,25.3139992,12.0312996,25.8227005,12.0312996,187.7290039,33.4255981,3.3099201,68.4583969,93.2376022,11.3966999,80.5,11.3966999,168.2230072,1866.530029,59,942,371,5.05
26,19.6541004,17.0701008,580.6680298,35.4491005,2.6205201,32.8286018,25.8297997,12.2002001,26.4514999,12.2002001,196.3470001,37.0723,3.60744,72.0195999,103.6709976,12.9772997,86.857399,12.9772997,179.5249939,1883.859985,83,909,401,7.16
27,19.3271999,16.6982002,583.1929932,34.8440018,2.2439301,32.6001015,25.4424,12.3746996,26.0648003,11.7628002,249.9360046,48.5558014,4.1756201,73.1093979,132.4109955,16.6693993,111.0350037,16.9876003,230.4219971,1829.530029,124,1050,486,7.09
28,17.9542007,16.9125004,571.4420166,33.5102005,0.731454,32.7787018,23.8255005,10.8521996,24.5433006,10.5620003,314.5169983,62.8987999,4.7107401,74.9431992,166.5189972,20.3243999,142.0930023,20.4710999,265.7630005,1775.27002,143,1118,652,10.58
29,18.2709007,17.0732994,569.4810181,34.0036011,0.786793,33.2168007,24.0328999,10.8393002,24.7872009,10.8393002,377.6409912,73.857399,4.9173598,73.8360977,193.5700073,20.4318008,173.1820068,20.4318008,324.7600098,1731.599976,181,1126,409,5.94
30,17.9134998,16.5202999,556.867981,32.8959007,0.845744,32.0502014,23.4552994,10.6273003,24.2444992,10.6273003,431.0079956,75.8554001,6.6156998,68.5355988,209.2400055,23.4090996,190.0390015,23.4090996,384.2730103,1667.479981,261,1252,547,7
31,16.5452995,16.9069004,567.3770142,31.3792,-1.71928,33.0984993,22.0592003,8.9919901,22.8157005,8.9914904,476.2869873,79.1652985,7.44835,66.0975037,224.673996,27.4277,204.3800049,27.4277,437.1570129,1530.420044,367,1386,589,6.34
32,15.6636,16.7245007,541.9979858,29.8726006,-1.97762,31.8502007,20.9983006,8.4754295,21.6613007,8.4450998,589.1469727,96.8759995,9.0082598,65.2209015,267.9500122,34.3967018,256.4379883,34.4338989,564.3969727,1463.920044,453,1558,1159,7.87
33,14.4301996,15.4148998,499.4079895,27.2630997,-1.94701,29.2101002,19.6079998,7.83599,19.8642006,7.7550802,725.7769775,115.9260025,10.4917002,64.0270996,316.0809937,42.7769012,313.571991,43.4566002,674.4849854,1313.619995,562,2149,1773,20.34
34,13.915,12.9708004,374.3179932,23.9829998,0.418967,23.5641003,18.0055008,9.0591202,18.0146999,8.8678503,893.9379883,150.9440002,10.0123997,72.2479019,425.6879883,41.0517006,425.6119995,44.1363983,653.0869751,1172.76001,603,2433,2470,21.55
35,19.9325008,17.3843994,548.1970215,35.1795006,3.5081699,31.6713009,25.7261009,12.8743,26.2413998,12.8743,139.1649933,30.6798,1.18802,85.0846024,82.6818008,5.82025,64.6755981,5.82025,136.3990021,1925.640015,45,765,789,20.57
36,20.3115997,17.4510002,566.3439941,35.8975983,3.38905,32.5085983,26.3006992,13.0031996,26.8314991,13.0031996,182.3079987,36.3306007,2.03719,80.7977982,101.6240005,6.4504099,87.1488037,6.4504099,173.8699951,1922.160034,81,759,678,15.4
37,20.0963001,17.5354996,580.6259766,35.6064987,2.58902,33.0175018,26.0946007,12.5156002,26.7099991,12.5156002,223.9589996,43.0021019,2.9049599,78.2292023,122.5950012,9.8099203,105.802002,9.8099203,199.5839996,1914.27002,95,880,521,7.41
38,19.2877007,17.4123993,578.9450073,34.5632019,1.59997,32.9631996,25.1049004,11.7327995,25.8045998,11.7044001,285.1029968,54.3078003,3.7210701,77.7802963,155.1380005,13.9649,131.7599945,13.9792995,255.9600067,1832.73999,140,1044,859,11
39,17.6329994,16.6800003,558.9829712,32.1944008,0.39362,31.8008003,23.0438004,10.2833004,23.8362999,10.2833004,366.256012,70.5165024,3.85744,79.7689972,201.2129974,17.3677998,173.1959991,17.3677998,322.5849915,1713.680054,200,1341,750,9.53
40,17.1690006,17.0408001,543.6019897,31.8094997,-0.221132,32.0307007,22.4867992,9.9612398,23.1912994,9.9612398,444.7810059,82.3656998,3.39256,79.3410034,238.8529968,16.5186005,215.9689941,16.5186005,382.17099,1719.400024,214,1228,685,12.5
41,18.2215996,16.6445999,542.434021,32.3825989,0.826471,31.5561008,23.4918003,11.0229998,24.2043991,11.0229998,470.6180115,81.0495987,4.4938002,74.1708984,235.5829926,16.6198006,219.2189941,16.6198006,422.4320068,1677.459961,233,1218,404,4.78
42,16.8190002,16.9659004,566.1779785,30.9361,-2.0407801,32.976799,22.1196995,9.1631098,22.8558998,9.1631098,505.3909912,82.9897003,6.1198301,69.8444977,237.9049988,22.4421005,222.3119965,22.4421005,468.5559998,1590.790039,352,1312,389,3.78
43,16.7640991,16.4806004,521.5759888,30.1007004,-0.839339,30.9400005,21.7472992,9.7304802,22.3668995,9.7304802,562.7210083,91.353302,7.0826402,67.2825012,249.6089935,27.7912998,242.4069977,27.7912998,556.9260254,1522.949951,471,1427,623,5.29
44,15.4533005,16.3367996,501.1319885,28.2908001,-1.89632,30.1872005,20.4412994,8.75599,20.7616997,8.7430601,656.7440186,107.737999,8.0392599,67.1679001,289.6919861,32.8821983,287.1669922,32.8987999,658.0679932,1382.25,600,1688,1807,10.99
45,14.0410995,15.3740997,454.3569946,25.8470001,-2.0603099,27.9074001,18.4578991,7.9574199,18.9267998,7.9345999,733.4940186,118.4029999,9.2376003,67.8447037,330.9460144,37.5992012,325.9880066,37.960701,724.65802,1166.630005,673,1787,2391,26.13
46,19.1373997,15.7228003,500.2709961,32.7700996,3.98843,28.781601,24.3581009,12.5599003,24.8344002,12.5599003,155.7870026,37.6693993,1.0124,97.3421021,101.7890015,5.0309901,74.7230988,5.0309901,131.0249939,1914.25,47,1081,1343,21.01
47,19.6777992,17.2539997,553.6539917,34.6172981,2.7196901,31.8976002,25.4349003,12.5532999,26.0006008,12.4589996,159.6999969,37.3554001,1,94.5804977,101.3799973,4.1115699,76.853302,4.1632199,141.3119965,1935.380005,88,1100,1392,20.35
48,20.3808994,18.1368008,590.4660034,36.1533012,2.2690599,33.884201,26.4983997,12.6829996,27.0904007,12.6674995,185.4259949,38.8595009,1.42975,85.8430023,107.9029999,5.3140502,90.7273026,5.32231,182.5189972,1928.930054,83,850,232,3.48
49,20.2567997,18.2110004,602.8330078,35.9017982,1.6358,34.2659988,26.2800999,12.3212996,26.9722996,12.3212996,237.0269928,46.8264008,2.0599201,80.7774963,130.2749939,7.49793,114.4380035,7.49793,226.4340057,1895.160034,94,913,202,3.57
50,19.9510994,17.9433994,591.8510132,35.1563988,1.43099,33.725399,25.5804996,12.1421003,26.3745003,12.1421003,300.7539978,56.5144997,2.5392599,79.9032974,163.279007,10.1962996,142.8179932,10.1962996,290.9760132,1818.920044,139,1059,677,9.2
51,19.6238003,17.0130005,544.7919922,33.5974998,2.0761199,31.5212994,24.7413006,12.3859997,25.5135994,12.3859997,377.256012,70.3511963,2.4400799,80.9951019,205.4940033,12.3161001,180.3430023,12.3161001,364.9100037,1726.439941,220,1240,861,12.24
52,18.0583,16.8418999,522.4580078,31.6077995,0.759396,30.8484001,23.0023994,11.059,23.6856995,11.059,456.9649963,86.5412979,2.25826,81.0250015,246.3079987,13.3016996,222.5789948,13.3016996,430.3559875,1685.619995,244,1397,781,5.8
53,17.9986,16.5958004,541.6149902,31.4424992,-0.208926,31.6513996,23.0445004,10.6583004,23.7140999,10.6583004,499.2640076,92.2334976,2.8966899,78.1102982,256.9590149,14.7107,241.2380066,14.7107,455.4440002,1682.609985,296,1246,393,6.66
54,17.1581993,16.5186996,541.4370117,30.2535,-1.55065,31.8041992,22.1392994,9.6831799,22.6966991,9.6831799,552.8099976,98.4730988,4.3429799,74.4662018,269.5599976,19.5310001,261.5480042,19.5310001,493.4370117,1606.810059,356,1292,325,3.99
55,17.3153,16.1371002,485.0469971,29.6371994,0.318281,29.3188992,22.1625996,10.7378998,22.3696995,10.7378998,594.8469849,102.9280014,5.7582598,71.3975983,271.6069946,23.3285007,270.5289917,23.3285007,545.5360107,1573.650024,442,1359,341,4.27
56,16.2250004,16.0403996,477.7630005,28.1492996,-1.03619,29.1854992,20.8370991,9.7992001,21.1523991,9.7773304,637.9589844,109.4589996,6.2706599,71.884697,298.2109985,25.2810001,288.6570129,25.4277,626.1190186,1446.920044,538,1554,484,6.01
57,15.0549002,15.802,469.9190063,26.7271996,-1.88894,28.6161003,19.3903999,8.6995802,19.9344006,8.6928596,700.2459717,112.4150009,7.50207,71.1933975,318.821991,30.1714993,306.697998,30.1798,661.3430176,1332.23999,609,1662,876,6.8
58,14.4664001,14.8446999,424.5880127,25.2381001,-1.16562,26.4037991,18.4500008,8.7547598,18.8285999,8.6684999,699.4459839,121.737999,7.07025,74.799202,338.6610107,28.5123997,328.743988,29.9339008,689.8439941,1303.819946,775,1615,1161,15.83
59,19.2700005,12.5080996,286.6090088,27.9706001,7.5346899,20.4358997,22.0748997,15.4724998,22.4270992,15.4243002,800.5969849,134.7330017,11.2933998,68.6093979,370.6430054,42.7975006,366.821991,43.0639992,756.7290039,1309.550049,1021,1157,1901,21.95
60,19.8024998,15.1285,472.5289917,32.9491997,5.1698799,27.7793007,24.7374992,13.5886002,25.198,13.5886002,137.477005,34.3512001,0.599174,104.3970032,96.1652985,3.89463,69.3843002,3.89463,97.3442993,1924.150024,67,1108,1053,16.18
61,20.8983002,16.5776997,519.3759766,35.1395988,4.79632,30.3432007,26.2303009,14.1386995,26.8062,14.0242996,164.1880035,40.2769012,0.433884,103.2470016,112.4860001,3.1549599,84.4751968,3.2169399,146.6900024,1962.079956,40,954,624,13.47
62,20.1415005,17.1207008,574.5999756,34.918499,2.6363599,32.2821007,26.0156994,13.1371002,26.6669998,12.6052999,168.4550018,41.285099,0.834711,103.9589996,114.487999,2.8594999,86.2830963,3.1363599,151.7570038,1936.780029,88,1027,974,7.6
63,20.1135006,17.9375,605.9990234,35.4869995,1.4990799,33.987999,26.2980995,12.2236004,26.9580994,12.1570997,202.4049988,43.8904991,1.2686,93.3695984,124.163002,4.3656998,102.2789993,4.3987598,184.7279968,1907.780029,74,921,257,5.76
64,20.5538998,18.0464993,589.9069824,35.4973984,1.81047,33.6869011,26.3376999,12.7449999,27.0478992,12.7449999,249.9609985,49.3161011,1.97314,82.5549011,137.923996,6.6652899,121.7580032,6.6652899,235.1069946,1884.76001,74,925,150,2.79
65,21.2127991,17.9743004,556.5700073,35.6272011,2.76351,32.8637009,26.3150005,13.7992001,27.1049995,13.7992001,298.0580139,56.2210999,2,81.039299,160.6629944,7.4669399,144.4570007,7.4669399,293.0769958,1872.869995,101,960,277,2.4
66,21.1011009,17.2873001,511.9100037,34.5685997,3.54057,31.0279999,25.6949005,14.2477999,26.4741001,14.2477999,349.401001,63.607399,1.99793,80.5789032,185.9259949,8.84091,166.121994,8.84091,358.2160034,1836.439941,150,1059,348,5.33
67,19.9587994,16.8183994,494.1409912,32.8852005,2.78864,30.0965004,24.4076004,13.3045998,25.1334,13.3045998,399.6650085,74.5434036,1.45041,80.3722992,209.848999,9.5785103,191.0910034,9.5785103,426.1860046,1748.880005,228,1221,370,6.54
68,18.8134995,16.3001995,491.3640137,31.3803997,1.64755,29.7327995,23.257,12.1343002,23.9088001,12.1343002,478.8619995,90.1632004,2.03719,78.9428024,241.9810028,11.75,232.8240051,11.75,479.4719849,1687.459961,303,1289,289,4.36
69,17.5995998,15.9692001,475.2409973,29.6574993,0.81219,28.8453999,22.1177006,11.0846004,22.3931007,11.0846004,578.6030273,111.4940033,2.87397,79.2985992,284.9360046,14.4277,283.4790039,14.4277,547.4520264,1603.790039,412,1433,343,4.52
70,16.594101,15.7026997,448.9920044,28.0603008,0.233612,27.8267002,21.0909996,10.4832001,21.0909996,10.4832001,626.0869751,118.3239975,4.6735501,78.3841019,311.105011,17.9069996,311.105011,17.9069996,573.3170166,1560.329956,485,1428,470,5.35
71,16.2915001,14.9190998,445.7900085,27.3078003,0.291735,27.0160007,20.5811996,10.2389002,20.8686008,10.2389002,680.1300049,125.0660019,4.4400802,77.0549011,332.7709961,18.0723,327.105011,18.0723,609.3599854,1484.449951,499,1536,559,5.59
72,15.8834,14.6232004,390.3609924,25.9580002,0.750447,25.2075996,19.4638996,10.5372,19.8174992,10.5372,694.8969727,122.3679962,5.2561998,77.8738022,343.8429871,20.0681992,325.8309937,20.0681992,646.4949951,1402.079956,612,1586,411,3.19
73,14.9932003,14.4729004,374.4389954,24.8048992,0.136041,24.6688995,18.3537998,9.8483,18.7588005,9.8293896,693.5230103,125.0350037,5.4690099,78.8511963,356.1610107,22.8202,326.5190125,22.9029007,649.6140137,1322.880005,792,1648,551,4.03
74,15.3455,13.2512999,335.7630005,24.5277004,2.1501,22.3775997,18.4269009,10.6943998,18.7665997,10.6940002,851.2709961,147.3329926,8.3285103,75.1745987,419.0450134,31.2479,398.6549988,31.2479,760.5949707,1276.48999,1136,1310,1473,20.87
75,19.4752007,15.5081997,488.6400146,32.5648003,4.0563402,28.5084991,24.382,13.3128996,24.9834995,13.0351,199.1860046,50.1467018,0.144628,110.8919983,142.1410065,2.47314,104.2050018,2.6301701,149.9660034,1915.829956,105,1315,894,16.94
76,20.2014999,16.2311001,520.0319824,33.7195015,3.69209,30.0275002,25.3771,14.335,26.0223007,13.3302002,228.5449982,52.6632004,0.369835,101.9329987,152.5970001,3.33058,119.1569977,3.87603,174.2749939,1967.959961,40,1046,727,6.54
77,19.927,17.4669991,562.1079712,34.2975998,2.0166399,32.280899,25.4769001,13.5190001,26.2033997,12.5249996,206.2579956,46.7024994,1,101.2990036,136.7830048,3.32851,108.413002,3.83058,170.4889984,1910.140015,78,1050,181,2.59
78,20.0585995,17.8069992,583.9979858,34.7392998,1.5687799,33.1705017,25.8390007,12.3975,26.5697002,12.3839998,227.8589935,47.6570015,1,93.5763016,139.2149963,4.0743799,113.3310013,4.0805802,203.7709961,1883.050049,79,999,216,2.86
79,20.8922997,17.8220005,554.2399902,34.9742012,2.52722,32.4469986,26.1629009,13.5306997,26.9085007,13.5306997,267.9049988,51.9193993,1.04545,84.9964981,149.673996,5.0619798,130.522995,5.0619798,248.7180023,1908.48999,73,979,163,2.55
80,21.5986996,17.3962002,511.1870117,34.9249992,3.7985201,31.1264992,26.1594009,14.7496004,26.9514008,14.7496004,303.1380005,57.1901016,1.44835,82.9859009,164.4519958,5.7830601,147.697998,5.7830601,288.8160095,1951.630005,104,996,130,1.84
81,21.9207001,17.1348991,481.7690125,34.7070999,4.6185398,30.0886002,26.0886002,15.4263,26.8577003,15.4263,322.67099,60.107399,2,81.4937973,169.7640076,6.92769,151.7400055,6.92769,326.9590149,1929.27002,142,1021,294,3.2
82,21.4726009,16.7565994,465.4840088,33.8666992,4.5761499,29.2905998,25.4384003,15.1687002,26.1982994,15.1687002,356.1900024,65.460701,1.88636,79.9943008,180.6900024,7.2417402,167.6430054,7.2417402,371.2340088,1854.02002,198,1086,257,3.58
83,20.2574997,16.2689991,455.3609924,32.1944008,3.75738,28.4370003,24.3400002,14.0876999,24.8689003,14.0876999,420.4259949,79.7397003,1.27686,79.9307022,207.7050018,7.5247898,204.6880035,7.5247898,449.3080139,1753.23999,294,1175,324,4.52
84,18.8234997,15.5283003,470.0620117,30.5149002,2.5159299,27.9990005,23.5748005,12.4629002,23.5771008,12.4629002,518.0289917,100.3970032,1.45248,81.2081985,260.4070129,9.59091,260.4070129,9.59091,547.5549927,1622.25,443,1335,686,10.44
85,19.0624008,15.5889997,455.0669861,30.4643002,2.6781199,27.7861996,23.6012001,12.8898001,23.6012001,12.8748999,622.1760254,116.0830002,3.51859,80.6016998,318.901001,15.5372,318.901001,18.1756001,603.1389771,1545.160034,520,1309,845,15.4
86,19.2936001,15.3344002,452.1180115,30.2991009,2.8078001,27.4913006,23.5830994,13.1365995,23.7481003,13.1056004,625.7849731,114.2770004,5.3119798,79.532402,316.7619934,18.6343002,314.1919861,24.4855003,640.7310181,1500.839966,418,1247,884,16.06
87,18.6898003,15.1559,398.5010071,29.0902004,3.1553199,25.9347992,22.2765007,13.2201004,22.6245003,13.2180996,625.0040283,115.4260025,4.0041299,82.0622025,323.6300049,14.7417002,307.3819885,15.6487999,643.7369995,1438.969971,574,1352,772,12.92
88,17.9554996,14.4049997,361.6659851,27.7926006,3.5552499,24.2374001,21.2124996,12.9671001,21.6170006,12.9671001,670.1740112,123.0739975,5.3429799,80.4533005,345.0580139,18.7376003,326.4670105,18.7376003,653.5139771,1352.030029,766,1588,1458,15.42
89,15.8943996,12.7110996,325.4989929,24.9752007,3.3334501,21.6417007,18.9855995,11.3855,19.2893009,11.3855,848.2360229,155.1940002,10.2521,77.6028976,425.4400024,33.714901,418.2909851,33.714901,791.8930054,1286.900024,1203,1200,1783,30.59
90,16.4179993,15.3591003,388.2099915,28.3656006,2.4317701,25.9337997,20.4050007,11.3645,20.7418995,11.2637997,177.628006,49.6487999,0.421488,118.3330002,133.8840027,2.5206599,93.8161011,2.5929799,166.3300018,1692.479981,88,1353,1231,18.81
91,19.6982002,16.1914005,472.9760132,32.5057983,3.8861699,28.6196003,24.3036995,13.8927002,24.9199009,13.4101,205.8040009,57.3987999,0,117.7580032,152.8760071,1.00413,115.6650009,1.27686,198.8659973,1905.23999,113,1292,722,9.35
92,20.2240009,17.3997002,491.2030029,33.4746017,3.1087401,30.3659,24.9647007,13.9246998,25.6070995,13.6883001,232.5890045,60.1549988,0.109504,109.5350037,162.7109985,1.76446,131.9689941,1.8904999,218.9290009,1919.859985,90,1172,247,3.45
93,19.8789005,17.8906002,508.7919922,33.5564995,2.0411501,31.5153999,24.7612,13.1231003,25.4449997,13.1231003,225.0169983,51.357399,0.733471,98.8660965,145.4299927,3.31198,119.9209976,3.31198,202.7510071,1892.229981,95,1130,184,2.65
94,20.2429008,17.7973003,525.6790161,33.8515015,2.1507499,31.7007999,25.2084007,13.2533998,25.9314995,13.2533998,254.7420044,53.6218987,1,90.1119995,150.7519989,4.0805802,129.0970001,4.0805802,228.3209991,1897.359985,93,1085,222,3.36
95,20.9244003,17.6212006,514.1160278,34.1237984,2.9651699,31.1585999,25.5976009,14.0493002,26.3677006,14.0493002,296.4960022,60.107399,1,87.9899979,169.1470032,4,152.1609955,4,266.9219971,1932.709961,101,1074,173,3.11
96,21.5177994,17.1952,487.9039917,34.1651993,3.97772,30.1874008,25.7401009,14.9420004,26.5198002,14.9420004,325.9750061,67.4318008,1,86.7153015,180.7559967,4.0640502,167.076004,4.0640502,294.8789978,1959.77002,138,1078,122,2.8
97,22.0452003,16.9286003,461.7720032,34.2790985,4.9914198,29.2875996,25.8980999,15.783,26.6620998,15.783,328.6470032,65.9979019,1.3057899,84.2236023,174.4570007,4.92769,160.977005,4.92769,306.1929932,1973.479981,166,1052,132,2.1
98,22.1030998,16.7362003,442.223999,34.0755997,5.43925,28.6362991,25.7677002,16.0907993,26.4841003,16.0907993,339.7810059,65.1240005,1.18182,81.8061981,171.3410034,5.2107401,159.7129974,5.2107401,334.8989868,1941.27002,198,1083,171,2.6
99,21.1912003,16.3491993,428.4700012,32.7164001,4.8580098,27.8584003,25.2842007,15.3690004,25.4083004,15.3690004,374.6919861,71.2748032,1,81.4598007,184.8820038,5.5826402,180.7250061,5.5826402,391.5870056,1819.839966,333,1202,391,4.81
100,20.7180996,15.8041,456.7940063,32.085701,4.0904298,27.9953003,25.2005005,14.5284004,25.2036991,14.5172005,449.5639954,86.9730988,1.04545,83.3612976,231.2480011,7.5186,231.2359924,9.9690104,475.5580139,1684.469971,424,1076,645,8.79
101,20.8125,15.9862003,488.1700134,32.2667999,3.07375,29.1930008,25.4887009,14.1962996,25.4887009,14.1206999,532.8930054,101.0930023,2.3801701,83.5195007,280.4830017,11.3533001,280.4830017,20.3243999,579.8939819,1648.150024,441,996,799,9.53
102,19.3075008,15.3283005,475.428009,30.3260994,2.0717599,28.2542992,23.7992001,12.8469,23.8180008,12.7479,594.8800049,111.6009979,4.1033101,83.8396988,312.4689941,15.4028997,312.348999,23.9339008,578.9749756,1604,530,1185,1204,16.17
103,18.4393997,15.0250998,407.9400024,28.8694992,2.95297,25.9165993,22.2451992,12.8527002,22.4556999,12.8521004,603.0250244,118.5329971,3.9235499,85.4209976,322.9169922,13.8594999,309.9630127,14.4359999,562.6610107,1560.089966,500,1117,989,16.99
104,18.9160004,14.5799999,393.071991,29.3015995,4.1396399,25.1620007,22.6560993,13.5082998,22.8927994,13.5082998,613.2709961,114.314003,5.49793,82.4252014,318.0740051,17.9153004,312.9259949,17.9153004,620.0079956,1491.560059,585,1094,1479,24.58
105,19.2019997,13.2405996,345.3569946,28.5911999,6.10817,22.4829998,22.7740002,14.4357996,22.7758999,14.4357996,763.8140259,139.826004,8.62397,81.0787964,399.9379883,28.5743999,399.9379883,28.5743999,758.5239868,1309.199951,1110,1024,1895,41.04
106,16.9424992,15.3257999,362.1220093,28.3458004,3.1743801,25.1714001,20.4129009,12.0689001,20.8729992,12.0689001,235.9589996,62.2416992,0,118.3000031,176.2380066,2.6157,130.1490021,2.6157,181.9759979,1728.410034,110,1470,1557,19.68
107,19.4673004,16.8778992,425.8429871,31.9922009,3.6779799,28.3141994,23.4452,13.7673998,24.0825005,13.7673998,240.7169952,63.0639992,0,114.5230026,173.7019958,1.23554,137.6119995,1.23554,204.3339996,1889.709961,108,1344,671,7.22
