Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
491,4.6120701,14.3892002,1167.199951,25.7999992,-20.1422005,45.9421997,16.9452991,-10.6106997,18.2194004,-10.6106997,414.5620117,110.5019989,3.2706599,108.0059967,269.1180115,11.9441996,266.5140076,11.9441996,366.0539856,864.4660034,283,1459,1042,12.42
492,5.9189901,14.2910004,1143.98999,26.5592003,-18.4533005,45.0125008,18.9433994,-8.9311895,19.2784996,-8.9311895,400.7019958,107.3219986,2.5206599,107.1380005,258.0539856,10.1405001,257.7149963,10.1405001,365.4429932,899.875,307,1282,1974,25.09
493,6.2385001,13.1520996,1139.079956,26.1252995,-17.3453999,43.4706993,19.5098,-8.5721798,19.5098,-8.5721798,455.2109985,130.2599945,2.82851,107.185997,297.4649963,11.1197996,297.4649963,11.1197996,422.6239929,873.8280029,331,1251,1987,27.09
494,9.99228,11.9155998,1105.369995,28.8099003,-12.1671,40.9770012,22.8784008,-4.3319502,22.8784008,-4.3319502,528.8309937,179.2749939,2.6198299,130.3600006,394.8510132,9.62397,394.8510132,9.62397,447.8150024,1034.859985,263,541,2708,91.76
495,12.1943998,14.7302999,1195.849976,34.0606003,-12.8992996,46.9598999,25.3148994,1.39757,25.4391994,-3.81675,44.7727013,9.0020704,0.28719,69.2642975,24.3616009,2.33884,24.3470993,3.3181801,48.0222015,1091.130005,13,1136,1537,14.02
496,12.0762997,15.9448996,1262.459961,35.0362015,-14.7386999,49.7748985,25.9608002,2.24032,25.9655991,-4.8191199,38.2004013,8.9194202,0.018595,76.0688019,22.9214993,1.53926,22.9214993,2.5206599,39.0167007,1111.130005,0,1081,138,2.75
497,12.0080996,17.3875008,1282.530029,35.4721985,-16.0256996,51.4978981,26.0625992,-1.82777,26.0893002,-5.0833802,36.6198006,9.51859,0,85.4272003,23.9916992,0.355372,23.9916992,0.735537,38.7565002,1125.02002,0,1052,107,2.22
498,12.1585999,17.5480995,1317.420044,35.8506012,-16.5114994,52.3620987,26.8003006,0.614739,26.8003006,-5.5750399,44.8781013,13.3987999,0.11157,97.8453979,31.8346996,0.847107,31.8346996,1.2789299,45.5872002,1149.369995,0,1024,124,2.62
499,12.1995001,17.2959995,1328.780029,35.8905983,-16.3969002,52.2873993,27.0778008,1.88178,27.0778008,-5.73563,43.7066002,14.0433998,0.0557851,102.5400009,32.2644997,0.754132,32.2644997,1.48554,46.9962997,1222.319946,0,994,152,3.52
500,11.9919996,16.9393005,1317.560059,35.653801,-15.9716997,51.6254997,26.7742004,3.22451,26.7742004,-5.7035799,39.5102997,13.4607,0,103.5370026,29.7602997,0.369835,29.7602997,1.63017,41.3653984,1232.109985,0,965,215,4.33
501,11.8052998,16.7035007,1300,35.5409012,-15.4674997,51.0083008,26.4178009,2.2391901,26.4178009,-5.51156,35.1198006,12.5,0,104.4670029,27.1156998,0.208678,27.1156998,1.06612,35.3465996,1238.719971,0,917,244,5.21
502,11.5583,16.7175007,1288.469971,35.4440002,-15.3465996,50.790699,26.1128006,0.917277,26.1128006,-5.4562602,33.1797981,11.9710999,0,102.7740021,25.5165005,0.421488,25.5165005,1,32.7680016,1246.609985,0,895,216,4.34
503,10.9294004,16.5930996,1313.650024,35.2678986,-16.4829006,51.7508011,25.9361,-6.0367799,25.9361,-6.2287202,34.861599,10.6322002,0,86.4257965,23.8409004,0.636364,23.8409004,0.636364,30.4698009,1250.23999,0,838,181,3.48
