Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
2529,7.0806999,13.1381998,1238.27002,27.7024002,-17.7331009,45.4355011,21.4815998,-8.9647903,21.4815998,-8.9647903,443.098999,137.4129944,1.56198,116.7799988,309.0910034,7.1487598,309.0910034,7.1487598,431.6390076,908.7810059,112,618,513,13.91
2530,6.9026599,12.8261995,1225.599976,27.3206997,-17.4246006,44.7453995,21.1646004,-8.9506702,21.1646004,-8.9506702,469.9089966,149.1320038,1.58678,118.9189987,330.8179932,6.7107401,330.8179932,6.7107401,439.7630005,929.2119751,157,584,826,27.46
2531,8.07691,12.9755001,1237.209961,28.5667992,-16.7203007,45.2871017,22.4141006,-8.0005198,22.4141006,-8.0005198,474.5039978,154.5449982,1.93388,120.473999,335.5289917,6.9669399,335.5289917,6.9669399,441.7290039,949.382019,136,256,698,32.56
2532,8.3049698,11.1094999,1269.26001,28.0676994,-16.8318005,44.8995018,22.9818993,-8.3333502,22.9818993,-8.3333502,591.3880005,160.1649933,3.76859,104.8030014,375.3469849,13.9504004,375.3469849,13.9504004,527.8560181,848.0440063,6,12,41,48.25
2533,8.5096798,10.6451998,1248.550049,27.9027996,-16.3771992,44.2801018,22.9118004,-7.9331398,22.9118004,-7.9331398,689.7930298,182.6119995,5.2396698,104.0680008,435.1409912,19.8346996,435.1409912,19.8346996,555.2550049,823.1589966,13,65,547,95.35
2534,6.2547798,11.2072001,1252.719971,26.3607006,-19.1242008,45.4847984,20.7462997,-10.2469997,20.7462997,-10.2469997,858.0910034,227.5119934,7.1487598,103.9089966,545.6450195,27.6860008,545.6450195,27.6860008,590.6989746,789.0529785,5,289,801,45.09
2535,5.3874502,11.8653002,1270.439941,25.7919006,-20.8516006,46.6433983,20.1492004,-11.4059,20.1492004,-11.4059,911.2730103,240.0079956,8.3471098,102.5839996,576.2979736,31.8099003,576.2979736,31.8099003,619.5059814,716.5150146,6,496,856,29.34
2536,6.8521399,14.2252998,1168.900024,28.1826992,-18.6072998,46.7900009,19.7502003,-8.1569796,19.7502003,-8.8004503,161.3309937,31.9916992,2.86777,77.8749008,87.7934036,9.4380198,87.7934036,9.4380198,122.5059967,1044.439941,1,1523,2155,17.52
2537,8.5777302,14.0542002,1204.98999,30.2560997,-17.0991993,47.3553009,21.8297997,-6.6037402,21.8297997,-7.6217499,149.2559967,30.7106991,2.80165,79.6365967,83.5289001,8.9752102,83.5289001,8.9752102,122.9260025,1083.359985,0,1330,1137,17.45
2538,10.0988998,13.3137999,1200.900024,31.4372997,-14.4787998,45.9160995,23.3873997,-4.29775,23.3873997,-5.9943399,154.1159973,34.6612015,2.09091,91.2244034,94.8016968,6.9917402,94.8016968,6.9917402,130.5480042,1093.160034,0,1277,1170,18.35
2539,10.3632002,13.7226,1217.189941,32.1269989,-14.4871998,46.6142006,23.9118004,-3.65414,23.9118004,-5.87573,141.901001,32.7602997,2,93.1850967,89.0165024,6.2892599,89.0165024,6.2892599,114.7649994,1157.579956,0,1282,1242,25.52
2540,10.5209999,14.3168001,1234.430054,32.7793999,-14.9343996,47.7137985,24.2945995,-2.5506499,24.2945995,-5.89184,123.5210037,28.9339008,1.73554,92.910202,77.6116028,5.7603302,77.6116028,5.7603302,169.5099945,922.697998,1,1243,1431,29.24
2541,10.6711998,14.3232002,1217.829956,32.6096992,-14.5747004,47.1843987,24.2784996,-2.6414001,24.2784996,-5.4461899,106.8509979,24.9752007,1.10744,90.2304993,66.2562027,5.0578499,66.2562027,5.0578499,146.25,984.6309814,20,1114,1193,23.07
2542,11.0537996,14.7315998,1283.709961,33.8899002,-15.3711996,49.2611008,25.3353996,-2.14816,25.3353996,-6.052,80.5950012,19.3966999,1,87.8527985,49.7769012,4.2644601,49.7769012,4.3884301,135.8289948,976.6359863,17,1125,2101,36.09
2543,10.7292004,13.8863001,1237.209961,32.5858002,-14.4519997,47.0377998,24.5121994,-1.9805501,24.5121994,-5.71912,77.107399,18.8677998,0.933884,87.7778015,48.0331001,3.6942101,48.0331001,3.7437999,140.2100067,897.539978,56,1653,2769,51.45
2544,10.0994997,13.2398996,1187.349976,31.0827999,-13.8856001,44.968399,23.4298992,-2.1089799,23.4298992,-5.5831299,78.4544983,19.8346996,0.809917,90.0451965,50.1321983,2.8347099,50.1321983,2.9669399,91.1191025,1090.439941,76,1410,2354,34.31
2545,9.7046499,13.2111998,1185.890015,30.4867992,-14.6771002,45.1640015,22.9346008,-3.6710899,22.9346008,-6.0180898,98.2230988,22.8264008,0.942149,90.0287018,59.7933998,3.4049599,59.7933998,3.4132199,76.4018021,1082.219971,79,1052,129,1.4
2546,7.8885102,13.4994001,1224.839966,29.9505997,-16.7516003,46.7022018,21.8563004,-7.71977,21.8563004,-8.2107697,114.7689972,24.8677998,1.10744,82.626503,65.6694031,4.5289302,65.6694031,4.5289302,79.5026016,1101.189941,92,1113,1536,15.55
2547,8.1673002,13.7516003,1253.76001,30.9407997,-16.7499008,47.6907005,22.5622005,-8.0489502,22.5762005,-8.2137804,100.098999,21.4545002,1.00826,80.1063004,56.4627991,4.3471098,56.4627991,4.3471098,86.3852005,1127.229981,111,1387,1128,13.33
2548,8.7362404,14.0578003,1262.550049,31.8589993,-16.2611008,48.1200981,23.3442001,-7.1697502,23.3442001,-7.6360102,85.8594971,18.5123997,1,76.3434982,48.2066002,4,48.2066002,4,60.9333992,1249.089966,136,1105,1148,24.05
2549,8.7783604,14.2902002,1270.560059,32.1567001,-16.3953991,48.5522003,23.5279999,-7.4869499,23.5279999,-7.6575398,74.9916992,16.3223,0.966942,75.7900009,42.6198006,3.33884,42.6198006,3.33884,53.5343018,1270.410034,169,1090,981,25.43
2550,11.3705997,15.0390997,1351.630005,36.1265984,-15.2226,51.3492012,27.0063992,-1.99879,27.0063992,-6.1848001,33.5206985,8.2066097,0,73.2162018,21.0991993,1.8843,21.0991993,1.8843,43.3055,1312.900024,211,907,915,18.95
2551,10.6848001,15.2575998,1346.229981,35.4054985,-16.0841999,51.4897003,26.2817993,-2.8550301,26.2817993,-6.7843699,33.3718987,8.6694202,0,76.9067993,21.7933998,1.90909,21.7933998,1.90909,32.6962013,1377.390015,215,782,842,23.65
2552,9.5761204,15.4131002,1317.709961,33.8937988,-16.9820004,50.8758011,24.9162006,-3.8180101,24.9162006,-7.4675498,37.5041008,10.0579004,0,83.0455017,25.2231007,2,25.2231007,2,38.0321007,1284.089966,344,955,728,17.16
2553,9.22013,15.5418997,1301.939941,33.172699,-17.3367996,50.5094986,24.4081993,-3.9938099,24.4081993,-7.60601,36.4958992,10.1405001,0,84.8149033,24.9916992,2,24.9916992,2,33.217701,1336.680054,320,981,532,8.71
2554,9.4589996,15.2519999,1294.069946,33.0962982,-16.8498993,49.9462013,24.5709991,-3.5678899,24.5709991,-7.2303901,34.3387985,9.6446304,0.0082645,86.5361023,24.1982994,1.63636,24.1982994,1.73554,33.1142998,1353.869995,232,883,615,15.57
2555,11.2314997,15.2955999,1325.229981,35.4020996,-15.5355997,50.9376984,26.5401001,-2.0290201,26.5401001,-6.0203099,25.0660992,7.0743799,0,77.177803,17.2726994,0.710744,17.2726994,1.29752,28.8841,1422.459961,184,593,858,39.06
2556,11.0444002,15.5705004,1312.229981,35.1911011,-15.6311998,50.8223,26.1560001,-2.05409,26.1560001,-6.1034002,28.7602997,7.1652899,0.652893,66.2718964,17.6445999,2.45455,17.6445999,2.66116,27.8054008,1490.130005,179,567,621,21.48
2557,10.6568003,15.5764999,1293.930054,34.5923996,-15.7433996,50.335701,25.5419998,-2.3350401,25.5419998,-6.2797499,31.7851009,7.5619798,1.01653,62.1144981,18.3223,3.0743799,18.3223,3.0826399,32.3476982,1453.400024,214,642,408,14.01
2558,10.1824999,15.6548004,1288.459961,34.2032013,-16.0671997,50.270401,25.0664997,-2.73014,25.0664997,-6.6271,35.214901,8.6776896,1,65.2313004,20.4710999,3.0413201,20.4710999,3.0826399,36.7985992,1408.390015,248,764,380,10.28
2559,8.3917503,15.2671003,1246.150024,31.7292995,-16.8983994,48.6277008,22.9545002,-4.8455601,22.9545002,-7.6806202,43.3554001,12.6777,0.760331,82.2284012,27.7521,2.5867801,27.7521,2.5867801,43.1556015,1333.349976,271,990,570,10.55
2560,6.8540502,14.8600998,1220.810059,29.6604996,-17.934,47.5945015,21.1930008,-6.7288499,21.1930008,-8.8142099,54.9504013,15.7355003,1.04959,82.9947968,34.4132004,3.3719001,34.4132004,3.3719001,51.2536011,1187.119995,299,1218,644,8.55
2561,3.8832099,13.0655003,1312.729981,26.6282997,-21.7362003,48.364399,19.2663994,-13.1192999,19.2663994,-13.1192999,202.628006,62.4958992,1.02479,113.1070023,137.0330048,4.9586802,137.0330048,4.9586802,182.6349945,1010.530029,322,1223,403,5.1
2562,4.0278401,12.9869003,1309.829956,26.9181995,-21.0974007,48.0155983,19.4775009,-12.8450003,19.4775009,-12.8450003,221.8350067,64.8677979,1.27273,109.2109985,147.3549957,5.9669399,147.3549957,5.9669399,195.6569977,1018.030029,329,1252,331,4.15
2563,4.66366,12.9666004,1304.400024,27.6805992,-20.3122005,47.9928017,20.0918999,-11.4256001,20.0918999,-12.1106005,225.6529999,63.3554001,1.07438,109.4580002,150.9589996,5.6942101,150.9589996,5.6942101,201.677002,1036.050049,330,1174,369,5.24
2564,3.8756599,12.1493998,1292,26.4377995,-20.2854004,46.7232018,19.1147003,-11.6091995,19.1147003,-12.7323999,262.2479858,70.2065964,1.41322,109.0210037,176.8179932,6.3471098,176.8179932,6.3471098,213.7290039,1033.449951,388,1216,464,9.15
2565,3.6187699,11.8296003,1296.189941,26.0461006,-20.2891998,46.3353004,18.8785992,-12.3058996,18.8785992,-13.0501003,285.1900024,76.5784988,1.71074,107.4250031,190.6529999,6.9586802,190.6529999,6.9586802,232.4450073,1009.659973,471,1245,413,7.37
2566,3.5255899,11.9162998,1307.199951,25.9731998,-20.4407997,46.4140015,18.8868008,-13.1374998,18.8868008,-13.2966003,301.6279907,80.8759995,1.95868,105.9990005,199.7189941,7.64463,199.7189941,7.64463,271.0620117,949.84198,436,1280,467,6.99
2567,3.2915499,12.2659998,1333.540039,26.0517006,-21.3087006,47.3602982,18.8596992,-13.9668999,18.8596992,-13.9668999,321.8349915,85.9173965,2.12397,105.1780014,211.5370026,8.1900797,211.5370026,8.1900797,291.9679871,907.1660156,291,1319,523,6.04
2568,3.0376401,12.6482,1340.160034,26.0009003,-21.8834,47.8843002,18.6578999,-14.3596001,18.6578999,-14.3596001,345.644989,92.6529007,2.20661,105.1230011,226.826004,8.6446304,226.826004,8.6446304,310.1279907,867.8950195,235,1344,355,5.01
2569,2.5044601,13.3786001,1310.459961,25.2479992,-23.0732002,48.3212013,17.7161999,-14.6429005,17.7161999,-14.6429005,388.1650085,108.9919968,1.95868,109.7610016,262.42099,8.5041304,262.42099,8.5041304,328.5469971,829.1309814,158,1356,388,4.84
2570,2.39556,13.4673004,1314.579956,25.0541992,-23.5818996,48.6361008,17.5855007,-14.8720999,17.5855007,-14.8720999,404.5539856,115.512001,2.22314,111.3669968,275.7359924,9.4710703,275.7359924,9.4710703,378.8099976,765.15802,226,1329,383,5.17
2571,1.97287,12.8821001,1276.579956,23.7793999,-22.9384003,46.717701,16.7367992,-14.7312002,16.7367992,-14.7312002,438.4790039,125.487999,2.5206599,111.1230011,298.1650085,10.5454998,298.1650085,10.5454998,413.5469971,786.6030273,280,1490,797,9.5
2572,3.6068101,12.9457998,1219.819946,24.7021999,-20.2579994,44.9600983,17.8976002,-12.0249996,17.8976002,-12.1121998,439.1319885,128.4380035,1.71901,113.5189972,302.2399902,8.1405001,302.2399902,8.1405001,412.3529968,809.289978,267,1273,860,14.08
2573,6.5548701,13.0629997,1236.859985,27.6802006,-17.5820999,45.2622986,21.0382004,-7.4899302,21.0382004,-9.3545303,398.8510132,118.4629974,1.33058,113.5189972,274.7850037,6.8099198,274.7850037,6.8099198,404.696991,837.3410034,165,970,1004,18.38
2574,7.27981,13.0614004,1252.560059,28.2945995,-17.2185001,45.5131989,21.8780003,-7.18677,21.8780003,-8.8929901,383.7770081,115.2149963,1.10744,113.387001,264.098999,6.10744,264.098999,6.1156998,376.7860107,923.0209961,200,681,785,17.12
2575,7.1382499,12.8747997,1260.479981,28.0739994,-17.4454994,45.5195007,21.7973995,-8.89888,21.7973995,-9.1592102,408.8510132,125.7109985,1.67769,114.6269989,282.9590149,7.2561998,282.9590149,7.2561998,407.9119873,909.8740234,152,611,579,17.38
2576,6.5580401,12.7447004,1255.319946,27.6131992,-17.7493,45.3624992,21.2112999,-9.62673,21.2112999,-9.62673,446.2730103,140.3220062,1.87603,116.5619965,311.4129944,7.6528902,311.4129944,7.6528902,432.7049866,904.7689819,144,689,709,16.94
2577,7.6230302,12.2592001,1268.48999,28.4493008,-16.7801991,45.2294998,22.3752995,-8.8023796,22.3752995,-8.8023796,466.9339905,145.8179932,1.81818,116.1169968,323.098999,6.8843002,323.098999,6.8843002,434.7179871,932.9390259,110,444,764,34.08
2578,7.3284001,12.1800003,1279,28.0702,-17.3570004,45.4272003,22.1884995,-9.2841396,22.1884995,-9.2841396,484.8680115,147.2890015,1.95041,114.1460037,330.5209961,6.9504099,330.5209961,6.9504099,456.5379944,926.9710083,10,286,589,28.95
2579,7.5373602,11.9933996,1281.719971,28.1504993,-17.2572002,45.4076004,22.4379997,-9.1406097,22.4379997,-9.1406097,496.6690063,147.4880066,1.90083,112.3759995,333.355011,6.8843002,333.355011,6.8843002,467.6860046,916.901001,1,204,558,47.1
2580,7.9974298,12.0023003,1286.069946,28.6077995,-17.1420994,45.7499008,22.9647007,-8.7369804,22.9647007,-8.7369804,516.3880005,149.3800049,2.1652901,109.4179993,338.9169922,7.78512,338.9169922,7.78512,486.4830017,895.2020264,18,53,226,49.09
2581,7.8829899,11.6866999,1289,28.3600998,-17.4477005,45.8078003,22.8729992,-8.9184999,22.8729992,-8.9184999,551.9920044,153.4210052,2.87603,106.3290024,355.0580139,10.2974997,355.0580139,10.2974997,511.1109924,859.8880005,34,30,143,42.58
2582,7.5124798,11.6451998,1306.810059,28.0258007,-18.8232002,46.848999,22.6030998,-9.7289,22.6030998,-9.7289,635.7600098,167.1159973,4.32231,103.2699966,402.098999,16.2644997,402.098999,16.2644997,533.0599976,833.2609863,17,67,353,61.56
2583,7.0163102,11.6469002,1289.040039,27.5380001,-19.3348007,46.8728981,21.9225006,-10.0363998,21.9225006,-10.0363998,765,198.6199951,5.80165,102.7779999,483.1409912,22.5536995,483.1409912,22.5536995,599.0280151,778.7080078,2,198,523,45.71
2584,5.7792301,12.2115002,1298.479981,26.7308998,-21.0319996,47.7629013,20.8735008,-11.3858995,20.8735008,-11.3858995,829.9749756,213.9589996,6.98347,101.7580032,523.6119995,26.7024994,523.6119995,26.7024994,615.6099854,749.2960205,0,392,873,36.09
2585,4.9090199,12.6278,1318.550049,26.1916008,-22.5800991,48.7717018,20.2549,-12.5670004,20.2549,-12.5670004,870.6779785,222.9669952,8.0826397,100.5309982,546.7360229,30.3635998,546.7360229,30.3635998,613.6430054,722.2039795,3,525,702,21.01
2586,-4.2025499,12.4534998,983.6569824,14.4053001,-25.5984001,40.0037003,7.09378,-16.9536991,7.09378,-16.9536991,317.4880066,63.9338989,3.57851,85.6783981,177.2230072,12.8430004,177.2230072,12.8430004,211.5529938,694.8649902,28,3287,3491,23.98
